"hypothesis","sample","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","POP_V2","POP_V3","POP_Q","POP_KA","POP_CL","POP_CLCLCR","IIV_V2","IIV_CL_IIV_V2","IIV_CL","IIV_V3","IIV_KA","sigma","sePOP_V2","sePOP_V3","sePOP_Q","sePOP_KA","sePOP_CL","sePOP_CLCLCR","seIIV_V2","seIIV_CL_IIV_V2","seIIV_CL","seIIV_V3","seIIV_KA","sesigma","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12"
simulation,123,123,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.4165,FOCE_I,NA,229.8,226.79,-19864.151520064202,637.713,1962.53,22.8712,0.763275,19.4695,0.00638249,0.0517139,0.0268087,0.310546,0.0291404,0.0337876,0.00253147,10.2027,29.8774,0.212008,0.0187235,0.432475,0.000644481,0.00605737,0.00871909,0.0176894,0.00542206,0.00882149,8.38966e-05,NA,NA,NA,NA,NA,0.595005,0.658633,0.776161,0.869656,0.908557,0.937562,1.00318,1.05078,1.13114,1.23914,1.39236,1.43783
simulation,124,124,1,1,1,1,1,0,0,0,0,0,0,0,3.9,2.55132,FOCE_I,NA,303.05,213.91,-19629.462685851780,631.57,1941.63,23.0207,0.764522,18.7762,0.00472462,0.0360535,0.0198368,0.307752,0.0406379,0.0329212,0.00241519,9.11569,30.6712,0.220223,0.0185748,0.417242,0.000632519,0.00436071,0.00756955,0.0175236,0.00634576,0.0084264,8.08746e-05,NA,NA,NA,NA,NA,0.574561,0.705815,0.777999,0.865334,0.894972,0.981352,0.996069,1.02881,1.13005,1.24434,1.33481,1.46589
simulation,125,125,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.56094,FOCE_I,NA,614.49,219.86,-20212.174553128087,635.4,1955.25,22.8575,0.722775,20.4391,0.00470896,0.0385196,0.0208401,0.319201,0.029209,0.0372653,0.0025602,9.36842,30.1789,0.219872,0.0174467,0.462207,0.000638777,0.00471401,0.0079453,0.0181563,0.00556833,0.00909001,8.46351e-05,NA,NA,NA,NA,NA,0.575088,0.66451,0.733471,0.840872,0.881545,0.969781,0.98436,1.07289,1.1274,1.27214,1.40517,1.47277
simulation,126,126,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.02891,FOCE_I,NA,271.76,220.17,-20138.797897668625,624.951,1952.13,23.0724,0.721723,19.4461,0.00479976,0.0298428,0.0221359,0.314514,0.0333053,0.0343644,0.00262091,8.70414,29.8787,0.219258,0.0172968,0.435594,0.000608712,0.0040856,0.00728482,0.0178648,0.0065644,0.00922133,8.78777e-05,NA,NA,NA,NA,NA,0.513441,0.632793,0.73571,0.80798,0.896686,0.968265,0.990615,1.08622,1.12082,1.273,1.4193,1.55517
simulation,127,127,1,1,1,1,1,0,0,0,0,0,0,0,4.8,2.47387,FOCE_I,NA,269.92,227.73,-19490.022556912892,632.797,1886.49,22.9637,0.728806,18.9784,0.00496163,0.0397562,0.0193626,0.283604,0.0404689,0.0378889,0.00245034,9.45405,30.2751,0.210438,0.0182286,0.403824,0.000608909,0.00477228,0.00790234,0.0161791,0.00674677,0.00935986,8.13656e-05,NA,NA,NA,NA,NA,0.598508,0.662619,0.777851,0.871216,0.926697,0.946307,0.987012,1.03665,1.14195,1.20943,1.36113,1.48063
simulation,128,128,1,1,1,1,1,0,0,0,0,0,0,0,4.8,2.5796,FOCE_I,NA,273.7,213.44,-19658.273938024766,622.197,1935,23.015,0.723889,19.3589,0.00436455,0.0340607,0.0185097,0.315163,0.0349556,0.0413548,0.00252958,9.02479,30.3472,0.218248,0.0186471,0.435227,0.000634166,0.00423264,0.00780638,0.0179272,0.00618767,0.00962218,8.398e-05,NA,NA,NA,NA,NA,0.583596,0.674851,0.756491,0.871071,0.886494,0.961506,1.01076,1.03379,1.12214,1.24398,1.34989,1.50544
simulation,129,129,1,1,1,1,1,0,0,0,0,0,0,0,3.9,2.60854,FOCE_I,NA,288.36,218.73,-19993.742731880353,636.945,1938.39,22.7729,0.740335,19.5826,0.00524492,0.0331174,0.0133475,0.293911,0.0404889,0.0407828,0.00250725,9.00798,31.9137,0.212612,0.01836,0.424102,0.000625457,0.00415898,0.00750985,0.0167638,0.00659488,0.00969572,8.3228e-05,NA,NA,NA,NA,NA,0.576125,0.704152,0.762763,0.890001,0.897321,0.959159,0.981611,1.05075,1.09841,1.23273,1.34414,1.50285
simulation,130,130,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.44421,FOCE_I,NA,204.5,222.5,-19718.295590247177,628.293,1962.47,22.4847,0.747903,19.0308,0.00506934,0.037246,0.00207216,0.281526,0.0405194,0.0328985,0.00267979,9.40358,32.1212,0.206581,0.0183632,0.403797,0.000621728,0.00451565,0.0073187,0.0160684,0.00661278,0.00869823,8.83999e-05,NA,NA,NA,NA,NA,0.607615,0.740769,0.810934,0.901504,0.957507,0.97337,0.993212,1.05379,1.06677,1.19783,1.21156,1.48514
simulation,131,131,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2.85947,FOCE_I,NA,217.02,222.03,-19822.544536262947,639.902,1923.02,22.506,0.73556,19.3527,0.00567038,0.0441129,0.032954,0.305322,0.0389817,0.0259256,0.00245473,9.68671,31.0145,0.208122,0.0166253,0.426959,0.000628557,0.00489768,0.00826061,0.0174657,0.00698337,0.00748971,8.20395e-05,NA,NA,NA,NA,NA,0.525713,0.646734,0.744286,0.845232,0.902699,0.937338,1.01426,1.04838,1.12868,1.25097,1.45245,1.50326
simulation,132,132,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.41974,FOCE_I,NA,259.13,218.58,-19741.686819877519,652.383,1937.99,22.6298,0.793459,19.4509,0.00481829,0.0368469,0.015705,0.301878,0.0314617,0.0443541,0.0024967,9.56334,29.4869,0.208511,0.0209639,0.428068,0.000634191,0.00444921,0.00817817,0.0171847,0.00612898,0.00986669,8.32706e-05,NA,NA,NA,NA,NA,0.604644,0.701659,0.76028,0.877943,0.913032,0.959059,0.98889,1.05983,1.13374,1.24794,1.28991,1.46308
simulation,133,133,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.97479,FOCE_I,NA,225.94,220.18,-19823.490934564623,628.394,1915.44,22.8145,0.771293,18.5674,0.00432601,0.0373145,0.0281498,0.32398,0.0283889,0.0345662,0.00247746,9.2186,27.7128,0.206802,0.0187874,0.423744,0.000676254,0.00439932,0.00778904,0.0184248,0.00491504,0.00788356,8.0643e-05,NA,NA,NA,NA,NA,0.525556,0.669176,0.80862,0.85281,0.925044,0.954639,0.997242,1.04603,1.1384,1.17119,1.34788,1.56342
simulation,134,134,1,1,1,1,1,0,0,0,0,0,0,0,4.5,3.14365,FOCE_I,NA,286.69,224.99,-19830.296920474222,627.247,1994.79,23.0608,0.754006,19.3509,0.00438416,0.0418268,0.0379706,0.317134,0.0411416,0.0449441,0.00238525,9.34616,31.6762,0.194728,0.0194249,0.43627,0.000586702,0.00485941,0.00814432,0.0180341,0.00637582,0.00961904,7.92159e-05,NA,NA,NA,NA,NA,0.494721,0.630491,0.780961,0.846714,0.902609,0.978264,0.997714,1.03718,1.13779,1.21514,1.42318,1.55523
simulation,135,135,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.88049,FOCE_I,NA,225.89,216.42,-19929.206824974583,632.852,1909.41,23.122,0.742115,19.0243,0.0048895,0.0313711,0.0236668,0.282263,0.0392424,0.0301735,0.0023985,8.70393,29.8693,0.217818,0.0172815,0.405176,0.0006322,0.0039046,0.00686182,0.0160218,0.00663183,0.00770707,8.02972e-05,NA,NA,NA,NA,NA,0.527339,0.657828,0.757123,0.846738,0.900737,0.967282,0.994554,1.07375,1.12732,1.24152,1.38681,1.519
simulation,136,136,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.91287,FOCE_I,NA,204.5,221.76,-19829.573927964466,635.929,1905.61,23.4194,0.731078,19.2549,0.00536007,0.0428121,0.0346593,0.309893,0.0438097,0.0279025,0.00249846,9.6079,31.2787,0.225038,0.0167705,0.428766,0.000630044,0.0049493,0.0080775,0.0176737,0.00651832,0.0074292,8.2327e-05,NA,NA,NA,NA,NA,0.523136,0.632567,0.787064,0.840999,0.926589,0.956928,1.00647,1.0437,1.13561,1.18231,1.44079,1.52383
simulation,137,137,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.04472,FOCE_I,NA,195.86,214.82,-19534.271229485086,626.623,1968.93,22.9939,0.722378,19.2517,0.00450365,0.0372749,0.0304652,0.301329,0.0300023,0.0107419,0.00256089,8.85738,29.6751,0.210433,0.0138285,0.422799,0.000614601,0.00444204,0.00752416,0.0171638,0.00587699,0.00463249,8.4659e-05,NA,NA,NA,NA,NA,0.502559,0.634374,0.750659,0.830176,0.881897,0.967347,0.999378,1.0511,1.14942,1.27805,1.42489,1.53015
simulation,138,138,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.88372,FOCE_I,NA,240.05,217.83,-20000.521148077692,641.492,1935.51,22.7683,0.787697,19.43,0.00518181,0.0410083,0.0246895,0.315174,0.0360676,0.0469401,0.0024842,9.66733,30.0144,0.214956,0.0207405,0.436129,0.000644696,0.00503919,0.00801059,0.017901,0.00635883,0.0103974,8.36109e-05,NA,NA,NA,NA,NA,0.523822,0.678565,0.763317,0.857455,0.928872,0.970794,1.00024,1.03969,1.11079,1.23915,1.37675,1.51055
simulation,139,139,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.75417,FOCE_I,NA,263.54,218.97,-19968.862123761970,634.843,1908.18,22.7399,0.719178,19.6009,0.00430971,0.0393011,0.024571,0.308319,0.0377762,0.0381772,0.00249267,9.61634,30.501,0.214515,0.0176464,0.435575,0.000609122,0.00493276,0.00810917,0.0175347,0.00714079,0.00865688,8.38183e-05,NA,NA,NA,NA,NA,0.534728,0.645312,0.738381,0.855911,0.884328,0.967687,0.991986,1.05642,1.13828,1.26567,1.44857,1.47273
simulation,140,140,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.95288,FOCE_I,NA,278.6,213.99,-19802.357486320088,620.277,1915.85,23.0097,0.743869,19.554,0.00447522,0.036695,0.0302218,0.317209,0.0266715,0.0334839,0.00268237,9.03274,29.0568,0.232066,0.0179824,0.440326,0.000623543,0.00422717,0.00814185,0.018068,0.00563307,0.00803542,8.86153e-05,NA,NA,NA,NA,NA,0.511856,0.634154,0.734064,0.840203,0.861929,0.980671,1.00336,1.0339,1.12494,1.31528,1.44821,1.51145
simulation,141,141,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.70485,FOCE_I,NA,203.23,214.51,-19461.981130426237,637.865,1893.98,23.1991,0.779289,18.5974,0.00517656,0.0294762,0.0182876,0.314582,0.0351507,0.0323878,0.00274951,8.82172,29.59,0.227953,0.0195054,0.416197,0.000633318,0.00394956,0.0077438,0.0179461,0.00677714,0.00819869,9.11142e-05,NA,NA,NA,NA,NA,0.547236,0.67241,0.781214,0.857632,0.907455,0.952003,0.988122,1.04887,1.13809,1.24198,1.3848,1.48019
simulation,142,142,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.15245,FOCE_I,NA,256.29,222.05,-20346.405091300010,625.363,1871.03,22.9859,0.74478,20.0915,0.00421971,0.0427707,0.0315757,0.315673,0.0317735,0.040369,0.00238613,9.46261,28.7847,0.20862,0.0185384,0.451913,0.000630026,0.00499076,0.00817336,0.0179676,0.00589272,0.00968346,7.91387e-05,NA,NA,NA,NA,NA,0.502179,0.638372,0.762403,0.838923,0.898547,0.941174,0.996762,1.0511,1.13123,1.22658,1.42963,1.58309
simulation,143,143,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.15691,FOCE_I,NA,201.64,218.34,-19505.573984092473,640.618,1902.77,22.8436,0.746601,18.6214,0.00509376,0.0468064,0.0368627,0.272237,0.0400909,0.0140174,0.00256686,9.81406,30.3207,0.22759,0.0153071,0.388859,0.00059333,0.00541382,0.00828634,0.0155491,0.00680217,0.00529305,8.49909e-05,NA,NA,NA,NA,NA,0.500014,0.621707,0.748141,0.815537,0.900342,0.966668,1.00087,1.01258,1.15174,1.2447,1.45921,1.5785
simulation,144,144,1,1,1,1,1,0,0,0,0,0,0,0,4.8,2.76627,FOCE_I,NA,216.63,224.34,-19652.871501220321,634.842,1916.37,22.545,0.741048,19.2437,0.00390108,0.0375616,0.0255609,0.323966,0.0438171,0.0394192,0.00254404,9.47057,31.6933,0.20972,0.0191501,0.439045,0.000639248,0.00441934,0.00798633,0.0183896,0.00748415,0.00913357,8.54404e-05,NA,NA,NA,NA,NA,0.538158,0.660151,0.744355,0.868809,0.904643,0.971227,1.00153,1.02633,1.1227,1.29725,1.37616,1.48869
simulation,145,145,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.07099,FOCE_I,NA,283.43,235.51,-19790.846985611581,635.719,1917.5,22.7023,0.778498,18.9674,0.00428393,0.0291886,0.0258188,0.304123,0.0433978,0.0374832,0.00246996,8.54268,31.4779,0.216212,0.0194597,0.418889,0.000642229,0.00370404,0.00727979,0.0173095,0.00679359,0.00915745,8.19114e-05,NA,NA,NA,NA,NA,0.521901,0.636464,0.789275,0.831748,0.911646,0.945446,0.983943,1.05425,1.12501,1.22179,1.37577,1.60275
simulation,146,146,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.70009,FOCE_I,NA,285.82,218.52,-19798.784767955880,626.868,1934.51,23.0257,0.763629,19.6016,0.00517608,0.0394415,0.0288244,0.296978,0.0442304,0.0386631,0.00245623,9.1745,31.7937,0.210397,0.0190435,0.426303,0.000618503,0.00463544,0.00744108,0.0169602,0.00724812,0.00883534,8.17677e-05,NA,NA,NA,NA,NA,0.542239,0.654631,0.782767,0.850255,0.899912,0.968902,0.995284,1.04671,1.14005,1.21966,1.4355,1.46409
simulation,147,147,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.366,FOCE_I,NA,303.39,231.66,-19992.886206184419,636.183,1876.44,23.1092,0.762447,19.989,0.00432055,0.0344117,0.0158936,0.308565,0.046536,0.0371811,0.00242975,8.97249,31.3999,0.212696,0.0186721,0.444994,0.000643085,0.00422191,0.00794822,0.0175869,0.00745142,0.00820964,8.13131e-05,NA,NA,NA,NA,NA,0.609312,0.702652,0.77332,0.859585,0.918309,0.963694,0.987946,1.05454,1.13571,1.22603,1.32727,1.44163
simulation,148,148,1,1,1,1,1,0,0,0,0,0,0,0,3,2.72645,FOCE_I,NA,269.04,228.3,-19838.892281220251,612.004,1902.85,22.9297,0.721912,18.8325,0.00521947,0.0298718,0.0133619,0.334738,0.0363479,0.0471019,0.00243614,8.53494,29.306,0.212014,0.0183222,0.434407,0.000647292,0.00407903,0.00756199,0.018991,0.00637733,0.0109775,8.18306e-05,NA,NA,NA,NA,NA,0.555503,0.667009,0.798911,0.833581,0.911588,0.951008,0.985794,1.07468,1.12568,1.24892,1.33278,1.51455
simulation,149,149,1,1,1,1,1,0,0,0,0,0,0,0,4.3,2.54301,FOCE_I,NA,213.07,208.96,-19748.261798301832,653.994,1994.42,22.7335,0.759423,19.1367,0.00482063,0.0338506,0.0152506,0.321286,0.0431192,0.023825,0.00244985,9.3702,32.0788,0.198538,0.0168219,0.43318,0.000661045,0.00409992,0.00780463,0.0182497,0.00642985,0.00643225,8.0362e-05,NA,NA,NA,NA,NA,0.580475,0.740457,0.795649,0.897147,0.904842,0.952762,0.997297,1.06725,1.13096,1.19656,1.26045,1.47615
simulation,150,150,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.60819,FOCE_I,NA,286.06,224.38,-19844.717706471478,621.013,1916.82,22.8334,0.760131,19.4721,0.00404454,0.042563,0.0235867,0.329546,0.0501094,0.0479057,0.00228556,9.46954,32.2329,0.208353,0.0199992,0.44736,0.000631177,0.00482138,0.0085209,0.0187555,0.00736989,0.0109827,7.69822e-05,NA,NA,NA,NA,NA,0.566201,0.6957,0.770872,0.860204,0.907683,0.963425,0.984055,1.02916,1.12034,1.26043,1.36518,1.47676
simulation,151,151,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.42713,FOCE_I,NA,568.68,228.62,-19899.093965962806,626.989,1891.8,22.7122,0.757409,19.8143,0.0037412,0.040934,0.0200949,0.281763,0.0360271,0.0535982,0.00250434,9.43884,29.9943,0.220906,0.0207932,0.422342,0.000583973,0.00483078,0.00776724,0.0160474,0.00601912,0.0116207,8.26704e-05,NA,NA,NA,NA,NA,0.594066,0.66806,0.78542,0.850255,0.908034,0.973965,0.985499,1.07209,1.13632,1.2151,1.36931,1.44187
simulation,152,152,1,1,1,1,1,0,0,0,0,0,0,0,4,2.68297,FOCE_I,NA,296.11,224.95,-19525.144076262153,638.259,1893.82,22.7561,0.727743,19.2195,0.00470513,0.0441826,0.0284859,0.341194,0.0461535,0.0415036,0.00246828,9.85604,31.8125,0.21375,0.0184954,0.449752,0.000646645,0.00520966,0.00890945,0.0194404,0.00703376,0.00898078,8.17298e-05,NA,NA,NA,NA,NA,0.555456,0.653075,0.791222,0.849369,0.913627,0.952253,0.996917,1.02633,1.14137,1.20372,1.42639,1.49027
simulation,153,153,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.29405,FOCE_I,NA,207.4,225.89,-19628.718941861189,634.231,1917.13,22.617,0.766894,19.4246,0.00590655,0.0439788,0.0149835,0.28093,0.03756,0.0336595,0.00251513,9.70145,30.7811,0.214295,0.0188188,0.411036,0.000616513,0.00504606,0.00827624,0.0160585,0.00639692,0.00815296,8.32193e-05,NA,NA,NA,NA,NA,0.624829,0.714237,0.779947,0.897662,0.919062,0.936909,0.997152,1.05664,1.11337,1.23491,1.2919,1.43339
simulation,154,154,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2.31517,FOCE_I,NA,295.04,223.82,-19900.031133510820,648.868,1960.43,22.9912,0.757651,20.1115,0.00440223,0.0379389,0.0130506,0.304649,0.0438316,0.0334047,0.0024849,9.4901,32.3556,0.213545,0.0185455,0.445488,0.000679213,0.00458689,0.00768017,0.0173611,0.00681616,0.00820993,8.25006e-05,NA,NA,NA,NA,NA,0.622257,0.73906,0.806336,0.862152,0.932029,0.95957,0.985086,1.0954,1.13198,1.21084,1.21466,1.44063
simulation,155,155,1,1,1,1,1,0,0,0,0,0,0,0,4.6,2.50239,FOCE_I,NA,314.51,223.15,-19836.925724598499,620.969,1926.67,22.9673,0.735113,18.8904,0.00542711,0.0401741,0.0209916,0.29715,0.0361667,0.039198,0.0024205,9.30966,29.5592,0.213875,0.018465,0.410965,0.000624262,0.00479513,0.00802868,0.016913,0.00621089,0.00931618,8.08435e-05,NA,NA,NA,NA,NA,0.607721,0.643387,0.754474,0.852644,0.897381,0.95222,0.985875,1.0678,1.12101,1.24265,1.35408,1.52075
simulation,156,156,1,1,1,1,1,0,0,0,0,0,0,0,4.6,2.37126,FOCE_I,NA,226.36,224.92,-19711.903292558109,622.025,1885.17,22.4532,0.7645,19.3665,0.00494356,0.0343044,0.0120475,0.257757,0.066296,0.0445969,0.00235465,8.88051,34.1645,0.207585,0.0197564,0.39386,0.000582357,0.00423174,0.00700043,0.0147033,0.00887915,0.0104281,7.89701e-05,NA,NA,NA,NA,NA,0.613785,0.678679,0.780441,0.868868,0.93483,0.982242,0.993387,1.05329,1.11853,1.18957,1.33093,1.45544
simulation,157,157,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3717990,FOCE_I,NA,523.74,448.44,-19365.834192492239,623.38,1917.25,22.525,0.734808,19.1049,0.00468545,0.0431654,0.0326517,0.32185,0.0400796,0.0314982,0.00253282,7.14726,0.0584514,0.11352,0.00079872,0.42014,0.000336354,0.000491024,0.00421375,0.0411238,0.000956962,0.000125339,1.51717e-07,NA,NA,NA,NA,NA,1.07918e-06,1.51963e-05,0.000111936,0.00200483,0.00608045,0.213028,0.836364,0.999439,1.00042,1.83627,3.09388,4.01238
simulation,158,158,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.48281,FOCE_I,NA,261.84,222.19,-19821.893212728635,630.573,1912.23,23.1433,0.744858,19.2657,0.00411523,0.0478173,0.029732,0.359702,0.043474,0.0389452,0.00237862,9.96951,30.7231,0.219569,0.0184739,0.463293,0.000692949,0.00557663,0.00962815,0.0205164,0.00688709,0.0106849,8.04504e-05,NA,NA,NA,NA,NA,0.586102,0.663476,0.748666,0.857545,0.901158,0.963875,0.981839,1.08748,1.13828,1.25575,1.36066,1.45518
simulation,159,159,1,1,1,0,1,0,0,1,0,0,0,0,2,944895000,FOCE_I,NA,577.69,434.99,-19527.863355589056,614.227,1948.94,22.8365,0.721493,18.848,0.00432572,0.0421171,0.0238558,0.31856,0.0303643,0.0378749,0.00249521,0.0690239,0.0158652,0.00436532,0.0362513,0.00638295,0.000168757,0.000122099,0.00458371,0.068581,0.172224,0.549232,3.22746e-08,NA,NA,NA,NA,NA,8.91651e-09,0.000153564,0.000193137,0.00043075,0.000782423,0.00119716,0.0898249,0.479981,0.988658,1.00021,1.01341,8.42516
simulation,160,160,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.74665,FOCE_I,NA,637.78,213,-20071.339993221147,632.722,1939.39,22.9631,0.75912,19.7823,0.00507316,0.0308489,0.0220921,0.301805,0.035397,0.0369393,0.00242496,8.63208,30.0196,0.214068,0.0185337,0.434435,0.000624413,0.00388115,0.00764718,0.0171862,0.00658613,0.00918973,8.17111e-05,NA,NA,NA,NA,NA,0.550216,0.651631,0.76683,0.863919,0.894846,0.957102,0.994891,1.0742,1.13014,1.27052,1.33445,1.51125
simulation,161,161,1,1,1,1,1,0,0,0,0,0,0,0,3.3,4732.48,FOCE_I,NA,501.27,430.52,-20138.502318953630,624.636,1920.86,22.5769,0.74168,19.4821,0.00570914,0.0427394,0.0192995,0.301792,0.0358081,0.0327437,0.00254178,0.0128246,0.0367876,0.000205763,1.0915e-05,0.000385437,2.67665e-07,0.000158071,0.000536231,0.0214597,0.00213715,0.000239233,9.55742e-08,NA,NA,NA,NA,NA,0.000806453,0.0330886,0.0849856,0.114513,0.326724,0.973226,0.999499,0.999503,0.999505,1.06304,2.58859,3.81652
simulation,162,162,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.37298,FOCE_I,NA,234.88,222.8,-19841.984772402004,644.592,1941.97,22.7399,0.750446,19.3539,0.00543783,0.0392454,0.0121153,0.300395,0.0303986,0.0363757,0.00246732,9.60602,29.027,0.210267,0.0186755,0.423869,0.000621553,0.00487665,0.00759581,0.0171128,0.00551229,0.00852919,8.13191e-05,NA,NA,NA,NA,NA,0.609186,0.71796,0.798459,0.902949,0.918834,0.962256,0.994347,1.0453,1.1165,1.19883,1.28978,1.44559
simulation,163,163,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.5059,FOCE_I,NA,264.01,217.28,-20082.620375805400,644.608,1890.82,22.8531,0.737572,19.8165,0.00576895,0.0401948,0.0217675,0.31617,0.0416929,0.0288926,0.00238465,9.47758,30.933,0.210939,0.0170448,0.444533,0.000647721,0.00464989,0.00824878,0.0180382,0.00716208,0.00731659,7.95449e-05,NA,NA,NA,NA,NA,0.57795,0.689995,0.773837,0.865846,0.927971,0.959433,0.993575,1.02864,1.10631,1.23708,1.39107,1.44829
simulation,164,164,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.81588,FOCE_I,NA,283.49,225.1,-19891.057440544329,637.199,1911.26,22.9402,0.734156,19.6412,0.00460166,0.0371219,0.0280554,0.316711,0.039842,0.0492601,0.00245562,9.43817,31.1601,0.221804,0.0195406,0.442043,0.000616585,0.0047958,0.00784948,0.0180577,0.00709027,0.0107984,8.27926e-05,NA,NA,NA,NA,NA,0.526131,0.6324,0.737925,0.849492,0.883594,0.964291,0.988477,1.0272,1.14031,1.30594,1.46272,1.48152
simulation,165,165,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.62286,FOCE_I,NA,269.6,220.89,-19751.027957712129,635.167,1904.65,23.1114,0.738302,19.8244,0.00460017,0.048557,0.0273945,0.301916,0.0435059,0.0401425,0.00243762,10.1168,31.3043,0.221301,0.0186511,0.435856,0.000615534,0.00557101,0.00879236,0.0172241,0.00714904,0.0101114,8.20322e-05,NA,NA,NA,NA,NA,0.558275,0.672179,0.755334,0.852334,0.905109,0.962185,0.997671,1.02873,1.13844,1.25183,1.41362,1.46428
simulation,166,166,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.33871,FOCE_I,NA,316.8,232.57,-19650.047732219922,624.276,1921.28,22.7691,0.752024,19.508,0.00463047,0.0461915,0.0194444,0.298283,0.0497232,0.0409359,0.00254726,9.84473,32.1777,0.219914,0.0192773,0.42685,0.000595248,0.00540496,0.00769217,0.0169718,0.00795028,0.0098539,8.52053e-05,NA,NA,NA,NA,NA,0.608349,0.696725,0.769592,0.862593,0.90316,0.956651,0.983274,1.0852,1.14305,1.22118,1.34747,1.42275
simulation,167,167,1,1,1,1,1,0,0,0,0,0,0,0,4.4,2.64201,FOCE_I,NA,197.89,217.43,-19430.346904877992,631.65,1958.31,22.8663,0.768174,18.3235,0.00449604,0.0269316,0.0164584,0.303541,0.0302631,0.0538746,0.00254494,8.444,29.3078,0.210961,0.0213075,0.404483,0.000654707,0.00349084,0.00702981,0.0172668,0.00644905,0.0112213,8.55664e-05,NA,NA,NA,NA,NA,0.564835,0.665164,0.741495,0.866059,0.91846,0.938946,0.985366,1.0636,1.14399,1.29298,1.32681,1.4923
simulation,168,168,1,1,1,1,1,0,0,0,0,0,0,0,3.3,1245.72,FOCE_I,NA,469.47,400.59,-19588.994258621533,617.579,1918.53,23.159,0.731573,18.5684,0.00314154,0.031803,0.0429854,0.3296,0.0354702,0.0764252,0.00258292,0.00270605,0.0110782,0.000135553,6.02803e-06,0.000202586,3.51615e-08,4.12839e-05,0.000235372,0.00519757,0.00663193,0.0201073,3.18032e-08,NA,NA,NA,NA,NA,0.00199887,0.124883,0.296817,0.82002,0.862222,0.999246,0.999878,0.99992,1.00158,1.39049,2.0129,2.49004
simulation,169,169,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.97248,FOCE_I,NA,252.91,221.34,-20093.461768600540,628.676,1926.63,22.8088,0.753609,19.6199,0.00517497,0.0397746,0.0295407,0.298563,0.0415464,0.0376217,0.00242729,9.21633,31.0698,0.209509,0.0185404,0.427973,0.000631202,0.00475115,0.00747799,0.0169285,0.00695232,0.00932416,8.16576e-05,NA,NA,NA,NA,NA,0.520111,0.629635,0.749906,0.841997,0.911889,0.97708,0.992935,1.01352,1.1353,1.2693,1.41231,1.54602
simulation,170,170,1,1,1,1,1,0,0,0,0,0,0,0,3.3,33845000000,FOCE_I,NA,537.3,356.42,-19728.995213434300,627.181,1920.94,22.6906,0.754008,20.2403,0.00474607,0.05906,0.0778322,0.377729,0.021426,0.0319098,0.00411172,0.00448954,0.0154589,0.001219,0.0901619,0.00022428,0.000677304,6.85667e-05,0.000126792,0.000920377,9.10422e-06,8.32114e-06,2.08172e-07,NA,NA,NA,NA,NA,2.03257e-10,0.00829496,0.0111664,0.0690879,0.165588,0.373342,0.498243,0.998142,0.998548,0.998696,0.99966,6.87923
