"hypothesis","sample","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","POP_V2","POP_V3","POP_Q","POP_KA","POP_CL","POP_CLCLCR","POP_CLBR","IIV_V2","IIV_CL_IIV_V2","IIV_CL","IIV_V3","IIV_KA","sigma","sePOP_V2","sePOP_V3","sePOP_Q","sePOP_KA","sePOP_CL","sePOP_CLCLCR","sePOP_CLBR","seIIV_V2","seIIV_CL_IIV_V2","seIIV_CL","seIIV_V3","seIIV_KA","sesigma","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13"
simulation,45,45,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.06442,FOCE_I,NA,224.75,303.28,-16448.781699179079,702.443,1988.55,23.2917,0.742967,19.3496,0.00137488,0.0903303,0.319944,0.0733461,0.285643,0.0264752,0.0428104,0.0102489,25.8644,46.9532,0.446625,0.0284382,0.437381,0.000512756,0.0259038,0.0325372,0.0193526,0.0168727,0.00804356,0.0182279,0.000325458,NA,NA,NA,NA,NA,0.496332,0.621887,0.713053,0.762919,0.858018,0.927074,1.02526,1.03379,1.12029,1.15435,1.37113,1.39493,1.52097
simulation,46,46,1,1,1,1,1,0,0,0,0,0,0,0,3.1,4.97388,FOCE_I,NA,319.95,299.86,-16361.178513907442,664.887,2031.28,23.1591,0.748907,20.6218,0.00110055,0.0196756,0.334279,0.094018,0.317017,0.0262022,0.0449193,0.00982265,37.9009,48.3619,0.39607,0.0298565,0.510269,0.000514668,0.0214003,0.034127,0.0245055,0.0192617,0.00891539,0.018963,0.000316255,NA,NA,NA,NA,NA,0.392563,0.546096,0.673872,0.692903,0.822733,0.880367,0.908455,0.980973,1.08352,1.18641,1.42001,1.45954,1.95256
simulation,47,47,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.15036,FOCE_I,NA,269.87,323.92,-16444.008516729416,630.024,1936.25,23.3635,0.720598,19.8967,0.00164588,0.135446,0.317005,0.0678362,0.326598,0.0306809,0.0260101,0.00984327,22.7701,45.9662,0.396928,0.0248892,0.49289,0.000570025,0.0355606,0.0341047,0.0201017,0.0193502,0.0101037,0.0166609,0.00032005,NA,NA,NA,NA,NA,0.486984,0.622815,0.6867,0.756939,0.823021,0.863157,0.965791,1.01085,1.11462,1.24744,1.40241,1.48509,1.53418
simulation,48,48,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.78229,FOCE_I,NA,270.23,317.93,-16913.613238992344,648.063,1873.46,22.6237,0.778921,20.4965,0.0016094,0.17503,0.259745,0.041947,0.288558,0.0398011,0.0406585,0.00980562,21.8095,47.1449,0.420811,0.0281972,0.480775,0.000552405,0.038475,0.0273196,0.0182268,0.0172631,0.0105682,0.0149518,0.000312777,NA,NA,NA,NA,NA,0.548968,0.645473,0.697562,0.769383,0.858565,0.868164,0.991362,1.00724,1.09065,1.22161,1.35313,1.42049,1.52739
simulation,49,49,1,1,1,1,1,0,0,0,0,0,0,0,3,3.93657,FOCE_I,NA,257.84,303.34,-16379.505815398987,651.255,1967.94,22.6812,0.794057,19.6083,0.00245017,0.111406,0.279276,0.0811137,0.307586,0.0267028,0.0406617,0.0099758,22.2448,45.5394,0.384737,0.0294528,0.467884,0.00058315,0.0318118,0.0296199,0.0204387,0.0184494,0.00950128,0.0170394,0.00032251,NA,NA,NA,NA,NA,0.435763,0.589779,0.702947,0.724572,0.823529,0.86861,0.95265,1.01151,1.09623,1.25241,1.33423,1.49235,1.71541
simulation,50,50,1,1,1,1,1,0,0,0,0,0,0,0,3,2.82039,FOCE_I,NA,320.73,315.42,-16129.647174897729,671.462,1918.15,23.7498,0.768153,19.7719,0.00129011,0.102247,0.271742,0.0464298,0.303744,0.0384345,0.0121656,0.0101788,23.7095,47.7101,0.432107,0.0257833,0.471232,0.000524666,0.0348855,0.0288281,0.0190966,0.0183203,0.0120674,0.0115982,0.000327253,NA,NA,NA,NA,NA,0.534742,0.653851,0.667487,0.76121,0.85965,0.942847,1.00185,1.02838,1.09702,1.2208,1.33441,1.38958,1.50818
simulation,51,51,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.9476,FOCE_I,NA,250.65,316.98,-16118.458927228978,583.672,1930.82,23.6965,0.730246,18.5205,0.00212249,0.0993066,0.309534,0.0849811,0.281955,0.0581364,0.0665456,0.0101099,21.6829,48.4806,0.420174,0.0303525,0.421917,0.000532021,0.0269403,0.031698,0.0195483,0.0167541,0.0132344,0.0226857,0.000329612,NA,NA,NA,NA,NA,0.419837,0.59491,0.67018,0.795752,0.857849,0.885687,0.958299,1.01306,1.06319,1.20526,1.4129,1.46573,1.65735
simulation,52,52,1,1,1,1,1,0,0,0,0,0,0,0,3.3,483104,FOCE_I,NA,490.41,623.83,-16206.219282908618,615.835,1913.5,23.167,0.802023,19.3731,0.00117699,0.0947108,0.28167,0.0818034,0.328182,0.0276228,0.0905409,0.00990444,0.0202559,0.084815,0.00106852,5.54759e-05,0.000875915,6.96787e-08,4.59867e-06,0.00906745,0.0133836,0.0245494,0.00915279,0.0219558,8.1073e-07,NA,NA,NA,NA,NA,9.49304e-06,0.000138486,0.00451999,0.426152,0.460708,0.967882,0.99647,0.997782,0.997819,0.998196,0.999058,1.56514,4.58612
simulation,53,53,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.87939,FOCE_I,NA,408.06,319.25,-16682.114814025106,645.242,1942.87,22.7121,0.771713,19.7615,0.00146919,0.0849857,0.303388,0.0333643,0.281057,0.0297816,0.0414872,0.00960849,23.391,46.4154,0.418723,0.0289249,0.455021,0.000543181,0.0246271,0.0302624,0.0191111,0.0168684,0.00853003,0.0154211,0.000305648,NA,NA,NA,NA,NA,0.56702,0.651591,0.695366,0.710982,0.789131,0.879516,0.963478,1.0126,1.10138,1.19422,1.39196,1.41008,1.63267
simulation,54,54,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2.87099,FOCE_I,NA,237.71,300.41,-16421.169584277344,649.849,1833.44,23.1069,0.717827,20.2987,0.00197382,0.0579513,0.295111,0.056721,0.287399,0.0264868,0.0288327,0.00981833,23.8662,43.0094,0.406373,0.0257242,0.467215,0.000558572,0.0251449,0.0297048,0.0177768,0.0168865,0.00770803,0.0134299,0.000309897,NA,NA,NA,NA,NA,0.534402,0.637228,0.673638,0.758604,0.871462,0.894038,0.969994,0.99573,1.07953,1.18247,1.4091,1.45955,1.53426
simulation,55,55,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.31157,FOCE_I,NA,220.89,308.72,-16501.904843017004,670.173,1881.7,22.7373,0.794429,19.7494,0.00101013,0.0587616,0.318606,0.0788291,0.268057,0.0463891,0.0531557,0.0100345,24.7797,48.7595,0.413281,0.0333418,0.442927,0.000512364,0.0260246,0.0324813,0.0185486,0.0159121,0.0137144,0.0192582,0.000325477,NA,NA,NA,NA,NA,0.476445,0.594043,0.713926,0.808883,0.868814,0.898334,0.932549,0.965604,1.05503,1.20801,1.39242,1.50816,1.57778
simulation,56,56,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.28662,FOCE_I,NA,328.15,315.81,-16502.715647167399,637.158,1968.59,22.7605,0.745881,19.5401,0.00136452,0.0703391,0.29437,0.0805881,0.31644,0.0396608,0.0430752,0.00979097,22.4336,48.584,0.427633,0.027699,0.475039,0.000591694,0.0299139,0.0301057,0.0192759,0.0189282,0.0115595,0.0157227,0.000315843,NA,NA,NA,NA,NA,0.477529,0.610733,0.708458,0.765047,0.798492,0.864349,0.964934,1.00413,1.09596,1.22802,1.40097,1.51193,1.56946
simulation,57,57,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.23655,FOCE_I,NA,263.58,314.11,-16273.748541584722,611.688,1979.77,22.9422,0.726927,19.8585,0.00113911,0.112193,0.283511,0.0681664,0.314062,0.0470089,0.0329803,0.00993188,21.6356,50.6493,0.41219,0.0267268,0.490119,0.000579696,0.0346517,0.0298093,0.0191905,0.0186692,0.0127517,0.0140316,0.000321014,NA,NA,NA,NA,NA,0.498406,0.602755,0.649992,0.745182,0.801156,0.862696,0.957181,0.9967,1.04838,1.24238,1.46892,1.51314,1.61311
simulation,58,58,1,1,1,0,1,0,0,1,0,0,0,0,1.4,1181.39,FOCE_I,NA,756.3,644.04,-16354.694871365569,624.182,2041.69,23.229,0.758432,20.4049,0.00094235,0.0648351,0.289466,0.0840257,0.2923,0.0401245,0.0141472,0.0103908,0.676526,1.73494,0.0131073,0.000417131,0.016198,7.75354e-05,9.11991e-05,0.00148407,0.00385413,0.0139689,0.0135049,0.0112585,1.24953e-05,NA,NA,NA,NA,NA,0.00204206,0.0967434,0.717343,0.831822,0.994257,0.998895,0.999112,0.999677,1.00019,1.0054,1.03904,1.90302,2.41246
simulation,59,59,1,1,1,1,1,0,0,0,0,0,0,0,3.8,3.05817,FOCE_I,NA,295.91,311.13,-16031.493521597871,626.643,1942.97,23.6278,0.727214,19.1569,0.0021561,0.0626008,0.302874,0.0671258,0.297929,0.0398184,0.0368728,0.0101812,22.8605,47.116,0.41177,0.027656,0.458159,0.000589607,0.0292287,0.0314885,0.0189878,0.0178071,0.011768,0.0143943,0.000329223,NA,NA,NA,NA,NA,0.509156,0.611073,0.698252,0.762994,0.81,0.877731,0.980593,1.03152,1.09092,1.20841,1.38223,1.48004,1.55709
simulation,60,60,1,1,1,1,1,0,0,0,0,0,0,0,3.7,3.19019,FOCE_I,NA,386.38,298.05,-16575.391098558175,673.136,2046.44,23.2391,0.760544,20.5591,0.00127329,0.0960801,0.252828,0.0693136,0.282659,0.050413,0.0417074,0.0102631,22.6648,55.5307,0.446315,0.0293564,0.47095,0.000505037,0.0279438,0.0267322,0.0177117,0.0169133,0.0148554,0.0177201,0.000335325,NA,NA,NA,NA,NA,0.480638,0.612547,0.681212,0.716332,0.823797,0.92533,0.950813,1.01328,1.04639,1.32244,1.43543,1.45846,1.53333
simulation,61,61,1,1,1,0,1,0,0,1,0,0,0,0,0.8,2577860,FOCE_I,NA,2828.42,641.48,-16612.427471007599,632.299,1983.19,22.9418,0.770894,19.9381,0.000797315,0.137574,0.320413,0.0902578,0.314989,0.0264169,0.0255875,0.00993009,74.8765,55.6639,2.71454,0.128814,4.85326,0.00177822,0.0962953,0.167757,0.0541256,0.00816383,0.00984765,0.0168379,0.000324602,NA,NA,NA,NA,NA,3.21134e-06,0.000303547,0.0153774,0.0210103,0.0375945,0.0778228,0.120789,0.561471,0.748694,0.847039,1.07725,1.21427,8.27838
simulation,62,62,1,1,1,1,1,0,0,0,0,0,0,0,3.8,3.37084,FOCE_I,NA,283.27,317.83,-16620.628652720112,672.457,1986.63,23.174,0.759766,19.9379,0.00180359,0.118275,0.318777,0.0777222,0.307792,0.0362679,0.0774799,0.00988759,24.7334,49.0562,0.413798,0.0331881,0.479177,0.000553666,0.0337044,0.0331324,0.0197559,0.0182134,0.0143297,0.0231565,0.000328015,NA,NA,NA,NA,NA,0.46573,0.583806,0.674506,0.721791,0.853503,0.872835,0.99086,0.995985,1.05916,1.33595,1.39838,1.47759,1.5699
simulation,63,63,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.88534,FOCE_I,NA,253.72,333.64,-16331.110169113550,638.826,1983.4,23.0226,0.71343,20.033,0.0008615,0.0085783,0.324979,0.0608885,0.311068,0.0513522,0.046567,0.0100478,23.7443,51.8514,0.407903,0.0280441,0.481217,0.00057132,0.0185774,0.0328457,0.0210245,0.0185745,0.0148656,0.020672,0.000329067,NA,NA,NA,NA,NA,0.516499,0.612621,0.695997,0.78985,0.837278,0.866454,0.952199,0.963342,1.10064,1.27011,1.42533,1.47941,1.49027
simulation,64,64,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.9339,FOCE_I,NA,237.69,314.81,-16173.097797659078,666.984,1944.02,22.1383,0.763979,19.0927,0.0016786,0.135738,0.261984,0.0570112,0.302566,0.0314198,0.040303,0.00995282,22.374,46.6668,0.40788,0.0293134,0.458225,0.000555792,0.0364676,0.0266375,0.0192078,0.0179182,0.0100605,0.0157265,0.000316479,NA,NA,NA,NA,NA,0.523671,0.645069,0.69373,0.760314,0.848654,0.872033,0.95455,1.02175,1.07921,1.21492,1.37431,1.47539,1.5364
simulation,65,65,1,1,1,1,1,0,0,0,0,0,0,0,4.1,3.13306,FOCE_I,NA,296.34,315.77,-16393.242382455705,657.732,1889.8,23.431,0.740019,19.7338,0.00199136,0.0804306,0.269475,0.0763406,0.311735,0.0263018,0.0337503,0.00991939,22.6281,44.2378,0.452898,0.026603,0.469732,0.000558594,0.0265214,0.0292744,0.0188895,0.0185286,0.00895432,0.015555,0.000317107,NA,NA,NA,NA,NA,0.490223,0.599301,0.699906,0.770146,0.840388,0.948989,0.962361,1.03267,1.07736,1.19125,1.37681,1.47469,1.5359
simulation,66,66,1,1,1,1,1,0,0,0,0,0,0,0,3.2,291.018,FOCE_I,NA,1982.34,604.48,-16545.861489237508,632.583,1953.12,22.2038,0.757135,19.941,0.00226639,0.0903735,0.267184,0.130248,0.338591,0.0276782,0.00127147,0.010468,0.0186924,0.0686817,0.000423224,2.28697e-05,0.000757892,3.88499e-07,0.0225021,0.00381486,0.00448481,0.0175244,0.0168457,0.00260341,7.23347e-07,NA,NA,NA,NA,NA,0.00883178,0.195008,0.987846,0.99902,0.999468,0.999743,0.999903,1.00005,1.00017,1.00039,1.00099,1.23838,2.57021
simulation,67,67,1,1,1,1,1,0,0,0,0,0,0,0,3.9,3.37187,FOCE_I,NA,257.37,306.19,-16557.415211998861,689.357,1939.6,22.4563,0.725558,20.1091,0.00074937,0.0703016,0.284659,0.0762602,0.307453,0.0181925,0.012159,0.0104586,24.6856,44.424,0.409071,0.0226691,0.490169,0.000516548,0.0294942,0.0300594,0.0192052,0.0180775,0.00739664,0.011159,0.000332653,NA,NA,NA,NA,NA,0.484742,0.595118,0.677557,0.743405,0.791594,0.844929,0.96601,0.998488,1.14406,1.17749,1.4096,1.53251,1.63449
simulation,68,68,1,1,1,1,1,0,0,0,0,0,0,0,3.7,3.21136,FOCE_I,NA,269.32,320.65,-16711.696779526617,660.095,1958.1,23.2717,0.747995,20.0312,0.00180178,0.112985,0.277553,0.0734813,0.31845,0.0528779,0.03809,0.0100542,22.951,50.9445,0.448592,0.0282888,0.498469,0.000602134,0.0381856,0.0292781,0.0188511,0.018806,0.0132133,0.0173626,0.000328136,NA,NA,NA,NA,NA,0.482485,0.610291,0.669771,0.775542,0.851206,0.859391,0.969164,0.981962,1.08737,1.25009,1.41193,1.50137,1.54943
simulation,69,69,1,1,1,1,1,0,0,0,0,0,0,0,3,3.09916,FOCE_I,NA,236.98,304.89,-16244.703032253396,654.686,1893.2,22.5347,0.721352,19.2108,0.00302069,0.132261,0.314411,0.071095,0.301618,0.0557523,0.025228,0.0095898,23.5238,50.2561,0.42218,0.0246742,0.455703,0.000585976,0.035336,0.0346954,0.0191626,0.0178564,0.0138965,0.0118577,0.000311044,NA,NA,NA,NA,NA,0.493689,0.608406,0.673311,0.762366,0.845314,0.863774,0.977686,1.00886,1.12696,1.21243,1.42517,1.472,1.53002
simulation,70,70,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.86546,FOCE_I,NA,374.16,324.18,-16369.256584526431,625.217,1823.71,23.0967,0.71104,19.3334,0.00188707,0.0939674,0.353248,0.053015,0.298952,0.0358752,0.0422722,0.00985619,22.7357,43.8741,0.391253,0.0267192,0.46009,0.000584696,0.0303137,0.0364365,0.0204234,0.0178303,0.0107465,0.0161649,0.000318136,NA,NA,NA,NA,NA,0.538804,0.657632,0.676409,0.798588,0.824928,0.882183,0.96618,1.00183,1.1074,1.19952,1.38654,1.41607,1.54392
simulation,71,71,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.7819,FOCE_I,NA,435.06,343.43,-16385.408744094391,678.455,2040.01,22.8182,0.772599,19.9895,0.000244496,0.0919646,0.298949,0.0364857,0.322872,0.0350336,0.0328361,0.0101328,25.2091,52.7786,0.398159,0.0296546,0.49173,0.000522919,0.0296408,0.0311725,0.021193,0.0198023,0.0130787,0.016136,0.000326192,NA,NA,NA,NA,NA,0.55575,0.653386,0.687532,0.739047,0.844946,0.904952,0.989202,1.01499,1.0735,1.22683,1.31617,1.44765,1.54604
simulation,72,72,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.0216,FOCE_I,NA,264.16,339.03,-16483.777104725148,623.014,1948.13,23.1917,0.773947,19.8465,0.000952146,0.0935411,0.26727,0.0659888,0.318901,0.0221363,0.0481419,0.010216,21.6618,46.3014,0.410763,0.0303965,0.480809,0.000517473,0.02823,0.0281858,0.0192061,0.018888,0.0111138,0.0171921,0.000331362,NA,NA,NA,NA,NA,0.505386,0.598745,0.668729,0.704273,0.824328,0.959622,1.00411,1.02235,1.07602,1.27245,1.38461,1.4523,1.52707
simulation,73,73,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.95541,FOCE_I,NA,324.3,312.23,-16462.030385271446,631.451,1930.63,22.5861,0.806094,19.9572,0.00126394,0.0897237,0.300254,0.0497626,0.284645,0.0208938,0.0346414,0.0102327,22.7386,45.7285,0.383238,0.0300619,0.465446,0.000557865,0.0316725,0.031262,0.0178827,0.0170145,0.00962731,0.0140531,0.000330306,NA,NA,NA,NA,NA,0.531709,0.601739,0.678046,0.685752,0.836693,0.863291,0.989373,1.01485,1.08716,1.26918,1.37765,1.49314,1.57142
simulation,74,74,1,1,1,1,1,0,0,0,0,0,0,0,3.4,4.49435,FOCE_I,NA,263.67,318.13,-16501.350005676766,630.147,2066.26,22.9779,0.797234,18.957,0.00133974,0.159779,0.250948,0.0984546,0.336028,0.0434522,0.0454605,0.00984432,20.8891,50.7134,0.400952,0.0304357,0.476255,0.000576808,0.0378024,0.0267536,0.0196561,0.0198417,0.0130399,0.016657,0.0003236,NA,NA,NA,NA,NA,0.388394,0.567261,0.726193,0.739358,0.828126,0.859204,0.942213,0.981581,1.07043,1.28927,1.35058,1.51181,1.74558
simulation,75,75,1,1,1,1,1,0,0,0,0,0,0,0,4.7,2.8706,FOCE_I,NA,261.1,314.25,-16350.004546447473,670.156,2035.44,22.2693,0.730139,19.1105,0.00201316,0.149093,0.277935,0.0408207,0.309433,0.0478249,0.025891,0.0102447,23.395,52.1962,0.394195,0.0249509,0.467343,0.000605684,0.0394681,0.0289499,0.0186683,0.0184431,0.0116578,0.0121943,0.000328478,NA,NA,NA,NA,NA,0.533533,0.651356,0.699463,0.795974,0.836035,0.882211,0.956209,1.0181,1.1267,1.18922,1.32264,1.457,1.53156
simulation,76,76,1,1,1,0,1,0,0,1,0,0,0,0,1,199694000,FOCE_I,NA,441.23,635.39,-16535.791163911199,595.617,1984.97,23.9514,0.719302,19.6454,0.00149187,0.156183,0.30581,0.0720287,0.28182,0.0373249,0.0418774,0.0101435,6.23263,45.9592,0.40224,0.0112836,0.00115383,0.00041674,0.0180745,0.272572,0.254458,0.0292147,0.0136057,0.0300897,9.48793e-07,NA,NA,NA,NA,NA,2.35123e-08,1.82269e-07,1.25246e-06,4.08789e-06,0.000408202,0.017359,0.740654,0.836225,0.985364,1.12764,1.68263,2.91444,4.69528
simulation,77,77,1,1,1,0,1,0,0,1,0,0,0,0,1.9,399303000000,FOCE_I,NA,603.18,647.11,-16307.658228141931,596.047,1967.38,23.2088,0.728954,19.3074,0.00179882,0.0908062,0.277503,0.0659934,0.285239,0.0202281,0.0471593,0.0103849,27.7463,0.277698,0.00281459,0.0513942,3.63121,0.001988,0.0674328,0.000358452,0.00143604,0.0148646,0.00536847,0.00426372,2.59223e-06,NA,NA,NA,NA,NA,2.20803e-11,1.33018e-07,0.000331201,0.0111698,0.0374315,0.077315,0.114437,0.500078,0.57567,0.914481,0.956775,0.995591,8.81672
simulation,78,78,1,1,1,0,1,0,0,1,0,0,0,0,2.9,1.36578e+15,FOCE_I,NA,557.3,613.09,-16156.496341708267,618.298,1949.39,22.7878,0.763935,18.5087,0.00151456,0.0855102,0.296194,0.067314,0.305539,0.0408357,0.0373468,0.010226,96.8449,158.063,1.75922,0.0889521,1.18982,0.000441833,0.00381243,0.00104588,0.0235459,0.0260447,0.00431024,0.0149716,1.68123e-10,NA,NA,NA,NA,NA,-7.4408e-15,2.65628e-08,6.65913e-08,2.47006e-07,2.29648e-06,0.00304429,0.0772434,0.134679,0.347258,0.552184,0.709253,1.01387,10.1625
simulation,79,79,1,1,1,0,0,0,0,0,1,1,0,0,NA,NA,FOCE_I,NA,578.18,193.82,-16562.370431243497,690.98,1932.18,23.0115,0.780563,19.5734,0.00194603,0.131055,0.288681,0.0635265,0.323745,0.0231481,0.0342641,0.009446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
simulation,80,80,1,1,1,0,1,0,0,1,0,0,0,0,NA,4189430,FOCE_I,NA,402.27,652.25,-16303.609589054744,642.925,2070.98,23.7153,0.778382,19.1481,0.00135195,0.0997722,0.302175,0.0584339,0.295722,0.0412802,0.0365278,0.00982838,0.283891,1.30822,0.0125494,0.00033291,0.213625,0.000127804,0.0100757,2.33075e-05,0.000448182,0.00941091,0.0186309,0.00802363,6.23448e-06,NA,NA,NA,NA,NA,1.82649e-06,1.60017e-05,0.000955448,0.0155611,0.0261672,0.117017,0.512929,0.6776,0.956515,0.993798,1.00089,1.04659,7.65196
simulation,81,81,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.01945,FOCE_I,NA,224.64,308.67,-16410.950135920244,600.124,1995.26,23.8569,0.734995,19.7073,0.00108529,0.051744,0.289696,0.0559428,0.293614,0.0312025,0.0290613,0.00982871,20.7966,48.3214,0.422602,0.0254913,0.467841,0.000529391,0.0292197,0.0288335,0.018527,0.0174598,0.00901484,0.0118161,0.000312888,NA,NA,NA,NA,NA,0.513867,0.630728,0.652346,0.699181,0.81994,0.849029,0.9653,0.991939,1.09732,1.30118,1.43183,1.49574,1.5516
simulation,82,82,1,1,1,1,1,0,0,0,0,0,0,0,3.3,4.98241,FOCE_I,NA,285.93,294.93,-16499.074163076006,616.848,1937.6,23.1491,0.771316,20.2223,0.00093047,0.104404,0.301265,0.117941,0.329561,0.0396699,0.0532358,0.00992491,21.9225,46.2547,0.414472,0.0301791,0.508938,0.00058029,0.0346816,0.0313252,0.0227591,0.0199249,0.0105766,0.0175595,0.000319078,NA,NA,NA,NA,NA,0.365577,0.512969,0.693123,0.797774,0.806048,0.831428,0.950885,1.00907,1.05206,1.1648,1.43541,1.55939,1.82145
simulation,83,83,1,1,1,1,1,0,0,0,0,0,0,0,3.9,4.03875,FOCE_I,NA,244.63,298.28,-16730.304300445179,631.347,1983.42,23.685,0.746774,19.7965,0.00095775,0.077285,0.276876,0.10217,0.333616,0.0636182,0.0432468,0.0095743,21.9772,51.5494,0.419372,0.0276245,0.490824,0.00052075,0.0290146,0.0285735,0.0194557,0.0194791,0.0130889,0.0151946,0.000310599,NA,NA,NA,NA,NA,0.40843,0.577962,0.688336,0.778301,0.841786,0.906009,0.974002,0.982254,1.08566,1.22336,1.41873,1.46562,1.64955
simulation,84,84,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.13567,FOCE_I,NA,263.3,304.31,-16227.348934842939,626.77,1958.54,22.9818,0.771636,19.8827,0.000458985,0.125023,0.28529,0.0557554,0.317415,0.0472374,0.0549575,0.00987686,22.5585,49.9039,0.388038,0.0304967,0.496148,0.000577129,0.0368157,0.0292932,0.020002,0.0190116,0.0124523,0.0192907,0.00032224,NA,NA,NA,NA,NA,0.497648,0.618616,0.695491,0.734835,0.831719,0.867149,0.910639,1.05191,1.09413,1.26974,1.38464,1.48302,1.56046
simulation,85,85,1,1,1,0,1,0,0,1,0,0,0,0,1.6,103569,FOCE_I,NA,961.93,622.19,-16382.960665195375,669.665,1916.68,22.8849,0.778397,19.1721,0.00196871,0.0863694,0.320302,0.0446815,0.306712,0.02745,0.0699201,0.00993683,0.0368615,0.069843,0.327134,0.0153621,0.00678636,3.59934e-07,0.00723216,0.0073754,0.0201884,0.0457404,0.0105679,0.0115896,6.56927e-07,NA,NA,NA,NA,NA,2.33022e-05,0.00427491,0.0176106,0.0639338,0.91653,0.978766,0.978983,0.990369,1.00594,1.61563,1.94629,2.06826,2.41338
simulation,86,86,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.3776,FOCE_I,NA,286.95,310.93,-16449.002238254652,630.895,1899.19,22.9976,0.739498,19.2103,0.00116373,0.118438,0.31998,0.0798505,0.335083,0.0457987,0.0389671,0.00985036,23.5397,47.8157,0.398724,0.0277259,0.490196,0.00060907,0.0392514,0.0349639,0.0201498,0.0197626,0.0116066,0.0158246,0.00032071,NA,NA,NA,NA,NA,0.473942,0.610968,0.669145,0.746502,0.777463,0.84734,0.983416,1.01259,1.12069,1.21018,1.43386,1.51311,1.60079
simulation,87,87,1,1,1,1,1,0,0,0,0,0,0,0,3.7,20.4565,FOCE_I,NA,363.13,309.84,-16645.259938551873,660.056,1983.32,23.3906,0.764223,19.6698,0.00223591,0.116574,0.245429,0.0414312,0.299602,0.0487022,0.0289767,0.00978902,19.5971,48.9135,0.415648,0.0269148,0.472983,0.000602454,0.0356179,0.0253738,0.0157534,0.0180618,0.0111995,0.014818,0.000314168,NA,NA,NA,NA,NA,0.0846348,0.574105,0.697722,0.737209,0.838082,0.884147,0.979378,1.05193,1.09415,1.26773,1.49408,1.5655,1.73134
simulation,88,88,1,1,1,0,1,0,0,1,0,0,0,0,2,368.994,FOCE_I,NA,1209.34,590.23,-16413.011471019152,656.765,1936.42,23.0119,0.759964,19.4959,0.00157283,0.132913,0.258572,0.0831418,0.336857,0.0209821,0.0266103,0.0101975,0.0125654,0.0304336,0.000318145,1.13617e-05,0.000296907,8.4748e-08,0.0385665,0.00725151,0.0126938,0.0192833,0.00852244,0.0102681,3.02377e-07,NA,NA,NA,NA,NA,0.00685269,0.64751,0.812693,0.995748,0.998387,0.999559,0.999975,1,1.00001,1.0005,1.00163,1.00853,2.5286
simulation,89,89,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.45312,FOCE_I,NA,239.14,309.3,-16388.546826188172,631.82,1999.06,23.2341,0.779069,19.7176,0.000620425,0.0650321,0.299153,0.067619,0.301537,0.0276685,0.0300501,0.00985044,22.1395,47.0162,0.414095,0.0289073,0.47663,0.00048244,0.0288171,0.0312667,0.0199265,0.0179998,0.0122131,0.0140144,0.000320888,NA,NA,NA,NA,NA,0.47597,0.566685,0.627981,0.769949,0.793693,0.856596,0.918438,0.972939,1.10245,1.28484,1.46722,1.51966,1.64358
simulation,90,90,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.00545,FOCE_I,NA,231.06,315.48,-16145.309213457889,630.782,1997.95,22.9388,0.723257,19.4194,0.00126259,0.0985653,0.311619,0.059308,0.320484,0.0488178,0.0491899,0.0103796,23.1276,52.5863,0.402952,0.0288586,0.479843,0.000570491,0.0362172,0.032659,0.0186578,0.0188233,0.0138445,0.020302,0.000339557,NA,NA,NA,NA,NA,0.494719,0.617604,0.689074,0.735616,0.838076,0.911797,1.00598,1.00876,1.11266,1.28874,1.37242,1.43771,1.48685
